event_id,user_id,session_id,timestamp,event_type,product_id,category,price,quantity,device,is_new_user,city
15180,103246,S103246_946553,2026-01-16 10:42:00,product_view,2007.0,Fruits & Vegetables,166.72,,iOS,True,Hyderabad
15181,103246,S103246_841596,2026-03-24 01:06:00,app_open,,,,,Android,False,Pune
15182,103246,S103246_841596,2026-03-24 01:06:06,search,2030.0,Dairy & Breakfast,96.0,,Android,False,Pune
15183,103246,S103246_841596,2026-03-24 01:06:51,product_view,2080.0,Personal Care,250.53,,Android,False,Pune
15184,103247,S103247_257708,2026-02-08 20:17:00,app_open,,,,,Android,True,Bengaluru
15185,103247,S103247_257708,2026-02-08 20:17:44,search,2143.0,Staples,96.94,,Android,True,Bengaluru
15186,103247,S103247_257708,2026-02-08 20:19:04,product_view,2031.0,Dairy & Breakfast,76.07,,Android,True,Bengaluru
15187,103247,S103247_257708,2026-02-08 20:20:53,add_to_cart,2031.0,Dairy & Breakfast,76.07,2.0,Android,True,Bengaluru
15188,103247,S103247_257708,2026-02-08 20:24:52,checkout_start,,,,,Android,True,Bengaluru
15189,103247,S103247_257708,2026-02-08 20:25:55,payment_attempt,,,,,Android,True,Bengaluru
15190,103247,S103247_257708,2026-02-08 20:26:40,purchase,2031.0,Dairy & Breakfast,76.07,2.0,Android,True,Bengaluru
15191,103247,S103247_233453,2026-03-15 03:20:00,app_open,,,,,iOS,False,Delhi NCR
15192,103247,S103247_233453,2026-03-15 03:20:31,search,2043.0,Dairy & Breakfast,87.54,,iOS,False,Delhi NCR
15193,103247,S103247_233453,2026-03-15 03:21:41,product_view,2006.0,Fruits & Vegetables,150.67,,iOS,False,Delhi NCR
15194,103247,S103247_550543,2026-01-04 03:43:00,app_open,,,,,Android,False,Bengaluru
15195,103247,S103247_550543,2026-01-04 03:43:26,search,2196.0,Electronics,1296.81,,Android,False,Bengaluru
15196,103247,S103247_550543,2026-01-04 03:45:22,product_view,2031.0,Dairy & Breakfast,76.07,,Android,False,Bengaluru
15197,103247,S103247_550543,2026-01-04 03:45:50,add_to_cart,2031.0,Dairy & Breakfast,76.07,2.0,Android,False,Bengaluru
15198,103247,S103247_550543,2026-01-04 03:49:29,checkout_start,,,,,Android,False,Bengaluru
15199,103247,S103247_550543,2026-01-04 03:50:40,payment_attempt,,,,,Android,False,Bengaluru
15200,103247,S103247_550543,2026-01-04 03:50:58,purchase,2031.0,Dairy & Breakfast,76.07,2.0,Android,False,Bengaluru
15201,103248,S103248_777095,2026-02-22 06:46:00,app_open,,,,,Android,True,Mumbai
15202,103249,S103249_199789,2026-01-09 01:48:00,app_open,,,,,iOS,True,Kolkata
15203,103249,S103249_199789,2026-01-09 01:48:18,search,2106.0,Household Care,100.79,,iOS,True,Kolkata
15204,103249,S103249_199789,2026-01-09 01:49:00,product_view,2010.0,Fruits & Vegetables,81.76,,iOS,True,Kolkata
15205,103249,S103249_199789,2026-01-09 01:49:16,add_to_cart,2010.0,Fruits & Vegetables,81.76,1.0,iOS,True,Kolkata
15206,103250,S103250_703931,2026-02-07 03:32:00,app_open,,,,,Android,True,Pune
15207,103250,S103250_703931,2026-02-07 03:32:11,search,2188.0,Electronics,291.11,,Android,True,Pune
15208,103250,S103250_703931,2026-02-07 03:33:44,product_view,2157.0,Baby Care,964.59,,Android,True,Pune
15209,103251,S103251_864651,2026-02-07 20:32:00,app_open,,,,,Android,True,Delhi NCR
15210,103251,S103251_864651,2026-02-07 20:32:09,search,2183.0,Electronics,2141.32,,Android,True,Delhi NCR
15211,103251,S103251_864651,2026-02-07 20:32:43,product_view,2069.0,Snacks & Beverages,224.42,,Android,True,Delhi NCR
15212,103251,S103251_864651,2026-02-07 20:34:41,add_to_cart,2069.0,Snacks & Beverages,224.42,1.0,Android,True,Delhi NCR
15213,103251,S103251_864651,2026-02-07 20:36:36,checkout_start,,,,,Android,True,Delhi NCR
15214,103251,S103251_864651,2026-02-07 20:36:47,payment_attempt,,,,,Android,True,Delhi NCR
15215,103251,S103251_864651,2026-02-07 20:37:10,purchase,2069.0,Snacks & Beverages,224.42,1.0,Android,True,Delhi NCR
15216,103252,S103252_250437,2026-02-12 00:26:00,app_open,,,,,iOS,True,Hyderabad
15217,103252,S103252_250437,2026-02-12 00:26:09,search,2015.0,Fruits & Vegetables,112.12,,iOS,True,Hyderabad
15218,103252,S103252_250437,2026-02-12 00:27:16,product_view,2149.0,Staples,96.55,,iOS,True,Hyderabad
15219,103253,S103253_962255,2026-03-29 19:30:00,app_open,,,,,Android,True,Delhi NCR
15220,103253,S103253_962255,2026-03-29 19:30:52,search,2169.0,Baby Care,214.93,,Android,True,Delhi NCR
15221,103253,S103253_962255,2026-03-29 19:31:21,product_view,2185.0,Electronics,761.15,,Android,True,Delhi NCR
15222,103253,S103253_962255,2026-03-29 19:33:11,add_to_cart,2185.0,Electronics,761.15,1.0,Android,True,Delhi NCR
15223,103253,S103253_962255,2026-03-29 19:34:46,checkout_start,,,,,Android,True,Delhi NCR
15224,103253,S103253_962255,2026-03-29 19:35:58,payment_attempt,,,,,Android,True,Delhi NCR
15225,103254,S103254_545202,2026-02-14 15:13:00,app_open,,,,,Android,True,Pune
15226,103254,S103254_545202,2026-02-14 15:13:39,search,2071.0,Snacks & Beverages,178.77,,Android,True,Pune
15227,103254,S103254_545202,2026-02-14 15:15:19,product_view,2156.0,Baby Care,222.98,,Android,True,Pune
15228,103255,S103255_527238,2026-03-09 11:27:00,app_open,,,,,Android,True,Kolkata
15229,103255,S103255_527238,2026-03-09 11:27:45,search,2114.0,Household Care,146.26,,Android,True,Kolkata
15230,103255,S103255_699901,2026-03-12 23:54:00,app_open,,,,,Android,False,Pune
15231,103255,S103255_699901,2026-03-12 23:54:08,search,2053.0,Snacks & Beverages,137.65,,Android,False,Pune
15232,103255,S103255_699901,2026-03-12 23:56:03,product_view,2151.0,Baby Care,1104.19,,Android,False,Pune
15233,103256,S103256_784036,2026-02-24 00:08:00,app_open,,,,,Android,True,Bengaluru
15234,103256,S103256_784036,2026-02-24 00:08:15,search,2005.0,Fruits & Vegetables,89.69,,Android,True,Bengaluru
15235,103256,S103256_459574,2026-03-17 17:55:00,app_open,,,,,Android,False,Bengaluru
15236,103256,S103256_459574,2026-03-17 17:55:48,search,2186.0,Electronics,1607.94,,Android,False,Bengaluru
15237,103256,S103256_459574,2026-03-17 17:57:12,product_view,2043.0,Dairy & Breakfast,87.54,,Android,False,Bengaluru
15238,103256,S103256_459574,2026-03-17 17:57:42,add_to_cart,2043.0,Dairy & Breakfast,87.54,2.0,Android,False,Bengaluru
15239,103256,S103256_459574,2026-03-17 17:59:28,checkout_start,,,,,Android,False,Bengaluru
15240,103256,S103256_459574,2026-03-17 18:00:53,payment_attempt,,,,,Android,False,Bengaluru
15241,103256,S103256_459574,2026-03-17 18:01:01,purchase,2043.0,Dairy & Breakfast,87.54,2.0,Android,False,Bengaluru
15242,103257,S103257_633276,2026-03-08 09:36:00,app_open,,,,,iOS,True,Kolkata
15243,103257,S103257_819760,2026-03-26 09:03:00,app_open,,,,,iOS,False,Mumbai
15244,103257,S103257_819760,2026-03-26 09:03:23,search,2067.0,Snacks & Beverages,36.45,,iOS,False,Mumbai
15245,103257,S103257_510933,2026-01-06 01:33:00,app_open,,,,,Android,False,Kolkata
15246,103257,S103257_510933,2026-01-06 01:33:53,search,2019.0,Fruits & Vegetables,78.91,,Android,False,Kolkata
15247,103257,S103257_510933,2026-01-06 01:34:43,product_view,2073.0,Snacks & Beverages,236.78,,Android,False,Kolkata
15248,103257,S103257_510933,2026-01-06 01:36:30,add_to_cart,2073.0,Snacks & Beverages,236.78,1.0,Android,False,Kolkata
15249,103257,S103257_510933,2026-01-06 01:38:54,checkout_start,,,,,Android,False,Kolkata
15250,103257,S103257_510933,2026-01-06 01:39:30,payment_attempt,,,,,Android,False,Kolkata
15251,103258,S103258_224129,2026-03-20 11:36:00,app_open,,,,,iOS,True,Hyderabad
15252,103258,S103258_224129,2026-03-20 11:36:40,search,2138.0,Staples,511.65,,iOS,True,Hyderabad
15253,103258,S103258_224129,2026-03-20 11:38:30,product_view,2167.0,Baby Care,1161.21,,iOS,True,Hyderabad
15254,103258,S103258_844939,2026-03-03 10:07:00,app_open,,,,,iOS,False,Pune
15255,103258,S103258_844939,2026-03-03 10:07:55,search,2098.0,Personal Care,647.05,,iOS,False,Pune
15256,103258,S103258_844939,2026-03-03 10:08:18,product_view,2150.0,Staples,189.63,,iOS,False,Pune
15257,103259,S103259_198803,2026-02-09 21:25:00,app_open,,,,,iOS,True,Delhi NCR
15258,103259,S103259_198803,2026-02-09 21:25:29,search,2152.0,Baby Care,437.04,,iOS,True,Delhi NCR
15259,103259,S103259_198803,2026-02-09 21:26:49,product_view,2103.0,Household Care,511.63,,iOS,True,Delhi NCR
15260,103259,S103259_198803,2026-02-09 21:28:45,add_to_cart,2103.0,Household Care,511.63,2.0,iOS,True,Delhi NCR
15261,103259,S103259_198803,2026-02-09 21:31:21,checkout_start,,,,,iOS,True,Delhi NCR
15262,103259,S103259_198803,2026-02-09 21:32:46,payment_attempt,,,,,iOS,True,Delhi NCR
15263,103259,S103259_198803,2026-02-09 21:33:00,purchase,2103.0,Household Care,511.63,2.0,iOS,True,Delhi NCR
15264,103259,S103259_705273,2026-03-20 05:18:00,app_open,,,,,iOS,False,Hyderabad
15265,103259,S103259_705273,2026-03-20 05:18:09,search,2197.0,Electronics,2272.36,,iOS,False,Hyderabad
15266,103259,S103259_705273,2026-03-20 05:19:23,product_view,2136.0,Staples,404.09,,iOS,False,Hyderabad
15267,103260,S103260_214611,2026-01-11 06:03:00,app_open,,,,,Web,True,Mumbai
15268,103260,S103260_214611,2026-01-11 06:03:52,search,2048.0,Dairy & Breakfast,71.56,,Web,True,Mumbai
15269,103260,S103260_214611,2026-01-11 06:04:32,product_view,2086.0,Personal Care,446.76,,Web,True,Mumbai
15270,103260,S103260_214611,2026-01-11 06:06:25,add_to_cart,2086.0,Personal Care,446.76,2.0,Web,True,Mumbai
15271,103261,S103261_237047,2026-02-27 17:44:00,app_open,,,,,iOS,True,Pune
15272,103262,S103262_812491,2026-02-01 10:13:00,app_open,,,,,Android,True,Mumbai
15273,103262,S103262_812491,2026-02-01 10:13:45,search,2019.0,Fruits & Vegetables,78.91,,Android,True,Mumbai
15274,103262,S103262_812491,2026-02-01 10:15:03,product_view,2186.0,Electronics,1607.94,,Android,True,Mumbai
15275,103263,S103263_224591,2026-02-21 07:36:00,app_open,,,,,Android,True,Delhi NCR
15276,103263,S103263_224591,2026-02-21 07:36:08,search,2117.0,Household Care,112.93,,Android,True,Delhi NCR
15277,103263,S103263_224591,2026-02-21 07:37:18,product_view,2118.0,Household Care,466.08,,Android,True,Delhi NCR
15278,103263,S103263_224591,2026-02-21 07:39:04,add_to_cart,2118.0,Household Care,466.08,1.0,Android,True,Delhi NCR
15279,103263,S103263_224591,2026-02-21 07:42:10,checkout_start,,,,,Android,True,Delhi NCR
15280,103263,S103263_224591,2026-02-21 07:43:25,payment_attempt,,,,,Android,True,Delhi NCR
15281,103263,S103263_224591,2026-02-21 07:44:02,purchase,2118.0,Household Care,466.08,1.0,Android,True,Delhi NCR
15282,103263,S103263_610401,2026-02-04 23:14:00,app_open,,,,,Web,False,Mumbai
15283,103263,S103263_610401,2026-02-04 23:14:23,search,2116.0,Household Care,74.54,,Web,False,Mumbai
15284,103263,S103263_610401,2026-02-04 23:16:11,product_view,2184.0,Electronics,2451.1,,Web,False,Mumbai
15285,103263,S103263_610401,2026-02-04 23:19:00,add_to_cart,2184.0,Electronics,2451.1,2.0,Web,False,Mumbai
15286,103263,S103263_610401,2026-02-04 23:22:21,checkout_start,,,,,Web,False,Mumbai
15287,103263,S103263_610401,2026-02-04 23:23:09,payment_attempt,,,,,Web,False,Mumbai
15288,103263,S103263_610401,2026-02-04 23:23:15,purchase,2184.0,Electronics,2451.1,2.0,Web,False,Mumbai
15289,103264,S103264_118431,2026-01-02 00:39:00,app_open,,,,,Android,True,Bengaluru
15290,103264,S103264_118431,2026-01-02 00:39:33,search,2090.0,Personal Care,629.89,,Android,True,Bengaluru
15291,103264,S103264_118431,2026-01-02 00:41:14,product_view,2085.0,Personal Care,68.23,,Android,True,Bengaluru
15292,103265,S103265_801904,2026-02-23 09:00:00,app_open,,,,,Android,True,Delhi NCR
15293,103266,S103266_580444,2026-03-28 22:20:00,app_open,,,,,iOS,True,Hyderabad
15294,103266,S103266_580444,2026-03-28 22:20:17,search,2117.0,Household Care,112.93,,iOS,True,Hyderabad
15295,103266,S103266_580444,2026-03-28 22:21:22,product_view,2094.0,Personal Care,564.15,,iOS,True,Hyderabad
15296,103266,S103266_403113,2026-03-16 03:03:00,app_open,,,,,Android,False,Bengaluru
15297,103267,S103267_708436,2026-01-24 14:40:00,app_open,,,,,Android,True,Kolkata
15298,103267,S103267_708436,2026-01-24 14:40:23,search,2134.0,Staples,538.12,,Android,True,Kolkata
15299,103267,S103267_708436,2026-01-24 14:42:17,product_view,2107.0,Household Care,505.11,,Android,True,Kolkata
15300,103268,S103268_976568,2026-02-18 21:14:00,app_open,,,,,iOS,True,Delhi NCR
15301,103268,S103268_976568,2026-02-18 21:14:54,search,2193.0,Electronics,1208.52,,iOS,True,Delhi NCR
15302,103268,S103268_818424,2026-01-23 07:27:00,app_open,,,,,Android,False,Delhi NCR
15303,103269,S103269_881616,2026-01-11 21:05:00,app_open,,,,,iOS,True,Bengaluru
15304,103269,S103269_413616,2026-02-09 08:22:00,app_open,,,,,iOS,False,Hyderabad
15305,103269,S103269_413616,2026-02-09 08:22:46,search,2153.0,Baby Care,736.2,,iOS,False,Hyderabad
15306,103269,S103269_413616,2026-02-09 08:23:41,product_view,2053.0,Snacks & Beverages,137.65,,iOS,False,Hyderabad
15307,103270,S103270_795939,2026-03-22 02:03:00,app_open,,,,,Android,True,Bengaluru
15308,103270,S103270_795939,2026-03-22 02:03:35,search,2163.0,Baby Care,349.5,,Android,True,Bengaluru
15309,103270,S103270_795939,2026-03-22 02:05:25,product_view,2079.0,Personal Care,75.12,,Android,True,Bengaluru
15310,103270,S103270_667511,2026-01-20 10:42:00,app_open,,,,,iOS,False,Hyderabad
15311,103270,S103270_667511,2026-01-20 10:42:49,search,2131.0,Staples,576.75,,iOS,False,Hyderabad
15312,103270,S103270_667511,2026-01-20 10:43:12,product_view,2104.0,Household Care,352.13,,iOS,False,Hyderabad
15313,103271,S103271_688061,2026-02-24 07:20:00,app_open,,,,,iOS,True,Mumbai
15314,103271,S103271_688061,2026-02-24 07:20:09,search,2173.0,Baby Care,715.67,,iOS,True,Mumbai
15315,103271,S103271_688061,2026-02-24 07:21:33,product_view,2096.0,Personal Care,482.15,,iOS,True,Mumbai
15316,103271,S103271_135328,2026-01-30 23:08:00,app_open,,,,,Android,False,Kolkata
15317,103271,S103271_135328,2026-01-30 23:08:39,search,2120.0,Household Care,437.06,,Android,False,Kolkata
15318,103271,S103271_399507,2026-01-04 23:47:00,app_open,,,,,iOS,False,Hyderabad
15319,103271,S103271_399507,2026-01-04 23:47:09,search,2077.0,Personal Care,162.58,,iOS,False,Hyderabad
15320,103272,S103272_799716,2026-03-11 02:21:00,app_open,,,,,Web,True,Pune
15321,103272,S103272_799716,2026-03-11 02:21:57,search,2006.0,Fruits & Vegetables,150.67,,Web,True,Pune
15322,103272,S103272_799716,2026-03-11 02:22:18,product_view,2035.0,Dairy & Breakfast,105.92,,Web,True,Pune
15323,103272,S103272_500481,2026-03-10 00:50:00,app_open,,,,,Android,False,Pune
15324,103272,S103272_500481,2026-03-10 00:50:09,search,2080.0,Personal Care,250.53,,Android,False,Pune
15325,103272,S103272_500481,2026-03-10 00:50:23,product_view,2199.0,Electronics,793.1,,Android,False,Pune
15326,103272,S103272_500481,2026-03-10 00:53:02,add_to_cart,2199.0,Electronics,793.1,2.0,Android,False,Pune
15327,103272,S103272_500481,2026-03-10 00:56:48,checkout_start,,,,,Android,False,Pune
15328,103272,S103272_500481,2026-03-10 00:57:33,payment_attempt,,,,,Android,False,Pune
15329,103272,S103272_500481,2026-03-10 00:57:42,purchase,2199.0,Electronics,793.1,2.0,Android,False,Pune
15330,103272,S103272_840122,2026-03-25 03:02:00,app_open,,,,,Android,False,Hyderabad
15331,103272,S103272_840122,2026-03-25 03:02:50,search,2081.0,Personal Care,240.23,,Android,False,Hyderabad
15332,103272,S103272_840122,2026-03-25 03:03:26,product_view,2084.0,Personal Care,119.45,,Android,False,Hyderabad
15333,103272,S103272_840122,2026-03-25 03:05:23,add_to_cart,2084.0,Personal Care,119.45,2.0,Android,False,Hyderabad
15334,103272,S103272_840122,2026-03-25 03:06:13,checkout_start,,,,,Android,False,Hyderabad
15335,103273,S103273_919579,2026-01-21 20:48:00,app_open,,,,,Android,True,Hyderabad
15336,103274,S103274_232969,2026-02-12 05:19:00,app_open,,,,,Android,True,Delhi NCR
15337,103274,S103274_232969,2026-02-12 05:19:36,search,2177.0,Electronics,2147.95,,Android,True,Delhi NCR
15338,103275,S103275_861301,2026-02-01 00:40:00,app_open,,,,,Android,True,Bengaluru
15339,103275,S103275_861301,2026-02-01 00:40:19,search,2085.0,Personal Care,68.23,,Android,True,Bengaluru
15340,103275,S103275_861301,2026-02-01 00:41:59,product_view,2121.0,Household Care,544.68,,Android,True,Bengaluru
15341,103275,S103275_861301,2026-02-01 00:43:16,add_to_cart,2121.0,Household Care,544.68,2.0,Android,True,Bengaluru
15342,103276,S103276_930439,2026-02-09 11:07:00,app_open,,,,,iOS,True,Pune
15343,103276,S103276_930439,2026-02-09 11:07:52,search,2197.0,Electronics,2272.36,,iOS,True,Pune
15344,103276,S103276_930439,2026-02-09 11:09:24,product_view,2140.0,Staples,425.73,,iOS,True,Pune
15345,103276,S103276_930439,2026-02-09 11:12:11,add_to_cart,2140.0,Staples,425.73,1.0,iOS,True,Pune
15346,103277,S103277_437926,2026-01-23 16:43:00,app_open,,,,,Android,True,Mumbai
15347,103277,S103277_437926,2026-01-23 16:43:29,search,2011.0,Fruits & Vegetables,175.37,,Android,True,Mumbai
15348,103278,S103278_851376,2026-01-11 05:13:00,app_open,,,,,iOS,True,Hyderabad
15349,103278,S103278_851376,2026-01-11 05:13:15,search,2005.0,Fruits & Vegetables,89.69,,iOS,True,Hyderabad
15350,103278,S103278_851376,2026-01-11 05:13:39,product_view,2055.0,Snacks & Beverages,151.59,,iOS,True,Hyderabad
15351,103278,S103278_359349,2026-03-30 13:34:00,app_open,,,,,Web,False,Mumbai
15352,103278,S103278_359349,2026-03-30 13:34:57,search,2199.0,Electronics,793.1,,Web,False,Mumbai
15353,103279,S103279_624892,2026-01-19 02:41:00,app_open,,,,,Android,True,Delhi NCR
15354,103279,S103279_624892,2026-01-19 02:41:32,search,2199.0,Electronics,793.1,,Android,True,Delhi NCR
15355,103279,S103279_624892,2026-01-19 02:42:56,product_view,2185.0,Electronics,761.15,,Android,True,Delhi NCR
15356,103279,S103279_165113,2026-03-19 01:38:00,app_open,,,,,Android,False,Bengaluru
15357,103280,S103280_867451,2026-01-04 10:18:00,app_open,,,,,Android,True,Kolkata
15358,103280,S103280_864263,2026-01-31 16:30:00,app_open,,,,,Android,False,Mumbai
15359,103280,S103280_864263,2026-01-31 16:30:27,search,2092.0,Personal Care,180.48,,Android,False,Mumbai
15360,103280,S103280_864263,2026-01-31 16:32:08,product_view,2166.0,Baby Care,128.26,,Android,False,Mumbai
15361,103281,S103281_906767,2026-01-12 12:02:00,app_open,,,,,Android,True,Delhi NCR
15362,103281,S103281_906767,2026-01-12 12:02:29,search,2047.0,Dairy & Breakfast,157.61,,Android,True,Delhi NCR
15363,103281,S103281_906767,2026-01-12 12:03:52,product_view,2154.0,Baby Care,347.39,,Android,True,Delhi NCR
15364,103282,S103282_792537,2026-02-06 05:25:00,app_open,,,,,iOS,True,Delhi NCR
15365,103282,S103282_792537,2026-02-06 05:25:56,search,2181.0,Electronics,1822.8,,iOS,True,Delhi NCR
15366,103282,S103282_792537,2026-02-06 05:27:25,product_view,2113.0,Household Care,551.44,,iOS,True,Delhi NCR
15367,103282,S103282_792537,2026-02-06 05:29:47,add_to_cart,2113.0,Household Care,551.44,1.0,iOS,True,Delhi NCR
15368,103282,S103282_792537,2026-02-06 05:30:55,checkout_start,,,,,iOS,True,Delhi NCR
15369,103282,S103282_792537,2026-02-06 05:31:17,payment_attempt,,,,,iOS,True,Delhi NCR
15370,103282,S103282_792537,2026-02-06 05:32:05,purchase,2113.0,Household Care,551.44,1.0,iOS,True,Delhi NCR
15371,103283,S103283_524544,2026-03-24 14:55:00,app_open,,,,,Web,True,Mumbai
15372,103284,S103284_156032,2026-03-12 05:23:00,app_open,,,,,Android,True,Pune
15373,103284,S103284_156032,2026-03-12 05:23:48,search,2180.0,Electronics,811.23,,Android,True,Pune
15374,103284,S103284_156032,2026-03-12 05:24:03,product_view,2088.0,Personal Care,444.88,,Android,True,Pune
15375,103284,S103284_156032,2026-03-12 05:26:49,add_to_cart,2088.0,Personal Care,444.88,2.0,Android,True,Pune
15376,103285,S103285_529236,2026-02-09 16:09:00,app_open,,,,,Android,True,Kolkata
15377,103285,S103285_529236,2026-02-09 16:09:05,search,2072.0,Snacks & Beverages,136.64,,Android,True,Kolkata
15378,103285,S103285_529236,2026-02-09 16:09:48,product_view,2045.0,Dairy & Breakfast,80.14,,Android,True,Kolkata
15379,103286,S103286_294533,2026-03-17 16:52:00,app_open,,,,,iOS,True,Kolkata
15380,103287,S103287_526339,2026-03-19 23:13:00,app_open,,,,,Android,True,Mumbai
15381,103288,S103288_478248,2026-02-26 07:38:00,app_open,,,,,Android,True,Hyderabad
15382,103288,S103288_478248,2026-02-26 07:38:17,search,2004.0,Fruits & Vegetables,91.87,,Android,True,Hyderabad
15383,103288,S103288_478248,2026-02-26 07:40:09,product_view,2029.0,Dairy & Breakfast,125.77,,Android,True,Hyderabad
15384,103289,S103289_929989,2026-03-29 06:13:00,app_open,,,,,iOS,True,Bengaluru
15385,103289,S103289_929989,2026-03-29 06:13:31,search,2155.0,Baby Care,828.14,,iOS,True,Bengaluru
15386,103289,S103289_929989,2026-03-29 06:14:08,product_view,2083.0,Personal Care,371.91,,iOS,True,Bengaluru
15387,103289,S103289_801213,2026-03-01 08:01:00,app_open,,,,,Android,False,Kolkata
15388,103289,S103289_801213,2026-03-01 08:01:21,search,2007.0,Fruits & Vegetables,166.72,,Android,False,Kolkata
15389,103289,S103289_801213,2026-03-01 08:02:14,product_view,2096.0,Personal Care,482.15,,Android,False,Kolkata
15390,103289,S103289_801213,2026-03-01 08:03:24,add_to_cart,2096.0,Personal Care,482.15,3.0,Android,False,Kolkata
15391,103290,S103290_219295,2026-01-02 01:32:00,app_open,,,,,Android,True,Bengaluru
15392,103291,S103291_945305,2026-03-08 05:23:00,app_open,,,,,Android,True,Mumbai
15393,103291,S103291_945305,2026-03-08 05:23:52,search,2023.0,Fruits & Vegetables,132.85,,Android,True,Mumbai
15394,103291,S103291_945305,2026-03-08 05:25:03,product_view,2170.0,Baby Care,601.71,,Android,True,Mumbai
15395,103291,S103291_945305,2026-03-08 05:26:24,add_to_cart,2170.0,Baby Care,601.71,1.0,Android,True,Mumbai
15396,103291,S103291_165354,2026-03-30 13:40:00,app_open,,,,,iOS,False,Bengaluru
15397,103291,S103291_165354,2026-03-30 13:40:10,search,2057.0,Snacks & Beverages,181.61,,iOS,False,Bengaluru
15398,103291,S103291_165354,2026-03-30 13:41:15,product_view,2017.0,Fruits & Vegetables,102.77,,iOS,False,Bengaluru
15399,103291,S103291_106510,2026-03-02 22:18:00,app_open,,,,,Android,False,Mumbai
15400,103291,S103291_106510,2026-03-02 22:18:21,search,2024.0,Fruits & Vegetables,41.8,,Android,False,Mumbai
15401,103291,S103291_106510,2026-03-02 22:19:02,product_view,2115.0,Household Care,259.99,,Android,False,Mumbai
15402,103291,S103291_106510,2026-03-02 22:21:35,add_to_cart,2115.0,Household Care,259.99,2.0,Android,False,Mumbai
15403,103291,S103291_106510,2026-03-02 22:25:17,checkout_start,,,,,Android,False,Mumbai
15404,103291,S103291_106510,2026-03-02 22:25:40,payment_attempt,,,,,Android,False,Mumbai
15405,103292,S103292_208659,2026-03-18 19:04:00,app_open,,,,,Web,True,Hyderabad
15406,103292,S103292_208659,2026-03-18 19:04:22,search,2138.0,Staples,511.65,,Web,True,Hyderabad
15407,103292,S103292_208659,2026-03-18 19:04:39,product_view,2066.0,Snacks & Beverages,297.13,,Web,True,Hyderabad
15408,103292,S103292_208659,2026-03-18 19:06:16,add_to_cart,2066.0,Snacks & Beverages,297.13,3.0,Web,True,Hyderabad
15409,103293,S103293_856512,2026-01-16 22:12:00,app_open,,,,,iOS,True,Mumbai
15410,103293,S103293_856512,2026-01-16 22:12:40,search,2125.0,Household Care,285.25,,iOS,True,Mumbai
15411,103293,S103293_856512,2026-01-16 22:14:26,product_view,2042.0,Dairy & Breakfast,99.04,,iOS,True,Mumbai
15412,103293,S103293_856512,2026-01-16 22:17:24,add_to_cart,2042.0,Dairy & Breakfast,99.04,2.0,iOS,True,Mumbai
15413,103293,S103293_585808,2026-01-29 02:33:00,app_open,,,,,Android,False,Delhi NCR
15414,103293,S103293_585808,2026-01-29 02:33:51,search,2176.0,Electronics,277.35,,Android,False,Delhi NCR
15415,103293,S103293_585808,2026-01-29 02:35:09,product_view,2071.0,Snacks & Beverages,178.77,,Android,False,Delhi NCR
15416,103294,S103294_950732,2026-03-10 03:48:00,app_open,,,,,iOS,True,Pune
15417,103294,S103294_950732,2026-03-10 03:48:35,search,2026.0,Dairy & Breakfast,110.34,,iOS,True,Pune
15418,103295,S103295_732545,2026-02-03 22:05:00,app_open,,,,,iOS,True,Mumbai
15419,103295,S103295_732545,2026-02-03 22:05:56,search,2150.0,Staples,189.63,,iOS,True,Mumbai
15420,103295,S103295_732545,2026-02-03 22:07:48,product_view,2031.0,Dairy & Breakfast,76.07,,iOS,True,Mumbai
15421,103295,S103295_732545,2026-02-03 22:08:51,add_to_cart,2031.0,Dairy & Breakfast,76.07,1.0,iOS,True,Mumbai
15422,103296,S103296_678908,2026-01-02 22:36:00,app_open,,,,,Android,True,Delhi NCR
15423,103296,S103296_678908,2026-01-02 22:36:19,search,2038.0,Dairy & Breakfast,125.21,,Android,True,Delhi NCR
15424,103297,S103297_715936,2026-01-10 21:47:00,app_open,,,,,Android,True,Hyderabad
15425,103297,S103297_715936,2026-01-10 21:47:30,search,2138.0,Staples,511.65,,Android,True,Hyderabad
15426,103298,S103298_624906,2026-02-07 13:09:00,app_open,,,,,Android,True,Bengaluru
15427,103298,S103298_624906,2026-02-07 13:09:38,search,2031.0,Dairy & Breakfast,76.07,,Android,True,Bengaluru
15428,103298,S103298_624906,2026-02-07 13:10:06,product_view,2145.0,Staples,579.55,,Android,True,Bengaluru
15429,103298,S103298_624906,2026-02-07 13:11:44,add_to_cart,2145.0,Staples,579.55,1.0,Android,True,Bengaluru
15430,103299,S103299_699461,2026-02-05 17:48:00,app_open,,,,,iOS,True,Pune
15431,103299,S103299_578852,2026-02-01 01:28:00,app_open,,,,,Android,False,Pune
15432,103299,S103299_578852,2026-02-01 01:28:43,search,2195.0,Electronics,1640.6,,Android,False,Pune
15433,103299,S103299_578852,2026-02-01 01:29:50,product_view,2186.0,Electronics,1607.94,,Android,False,Pune
15434,103299,S103299_578852,2026-02-01 01:31:55,add_to_cart,2186.0,Electronics,1607.94,1.0,Android,False,Pune
15435,103299,S103299_956192,2026-01-24 17:04:00,app_open,,,,,iOS,False,Bengaluru
15436,103300,S103300_649370,2026-01-08 15:27:00,app_open,,,,,iOS,True,Kolkata
15437,103301,S103301_413956,2026-01-17 23:00:00,app_open,,,,,Android,True,Hyderabad
